运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,上传密文字节,上传明文字节,上传元数据字节,上传合计字节,下发密文字节,下发明文字节,下发元数据字节,下发合计字节,聚合阶段总网络字节
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,53,base_model.model.model.layers.20.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,48143130,22880256,1741312,72764698,1180952,612864,435328,2229144,74993842.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,86,base_model.model.model.layers.5.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48141903,22880256,1741312,72763471,1180952,612864,435328,2229144,74992615.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,34,base_model.model.model.layers.16.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48141762,22880256,1741312,72763330,1180952,612864,435328,2229144,74992474.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,95,base_model.model.model.layers.7.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48141521,22880256,1741312,72763089,1180952,612864,435328,2229144,74992233.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,49,base_model.model.model.layers.2.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,48141461,22880256,1741312,72763029,1180952,612864,435328,2229144,74992173.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,47,base_model.model.model.layers.19.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48141370,22880256,1741312,72762938,1180952,612864,435328,2229144,74992082.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,27,base_model.model.model.layers.14.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48140942,22880256,1741312,72762510,1180952,612864,435328,2229144,74991654.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,52,base_model.model.model.layers.20.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48140788,22880256,1741312,72762356,1180952,612864,435328,2229144,74991500.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,20,base_model.model.model.layers.13.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,48140753,22880256,1741312,72762321,1180952,612864,435328,2229144,74991465.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,61,base_model.model.model.layers.22.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48140740,22880256,1741312,72762308,1180952,612864,435328,2229144,74991452.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,54,base_model.model.model.layers.20.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48140734,22880256,1741312,72762302,1180952,612864,435328,2229144,74991446.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,70,base_model.model.model.layers.24.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48140562,22880256,1741312,72762130,1180952,612864,435328,2229144,74991274.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,30,base_model.model.model.layers.15.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48140461,22880256,1741312,72762029,1180952,612864,435328,2229144,74991173.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,17,base_model.model.model.layers.12.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48140322,22880256,1741312,72761890,1180952,612864,435328,2229144,74991034.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,84,base_model.model.model.layers.5.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48140303,22880256,1741312,72761871,1180952,612864,435328,2229144,74991015.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,7,base_model.model.model.layers.1.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48140267,22880256,1741312,72761835,1180952,612864,435328,2229144,74990979.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,76,base_model.model.model.layers.3.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48140103,22880256,1741312,72761671,1180952,612864,435328,2229144,74990815.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,63,base_model.model.model.layers.22.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,48140016,22880256,1741312,72761584,1180952,612864,435328,2229144,74990728.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,32,base_model.model.model.layers.16.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48139899,22880256,1741312,72761467,1180952,612864,435328,2229144,74990611.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,18,base_model.model.model.layers.12.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48139863,22880256,1741312,72761431,1180952,612864,435328,2229144,74990575.0
