运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,上传密文字节,上传明文字节,上传元数据字节,上传合计字节,下发密文字节,下发明文字节,下发元数据字节,下发合计字节,聚合阶段总网络字节
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,22,base_model.model.model.layers.13.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112321669,19611648,1536128,133469445,2361903,459648,384032,3205583,136675028.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,23,base_model.model.model.layers.13.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112321251,19611648,1536128,133469027,2361903,459648,384032,3205583,136674610.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,24,base_model.model.model.layers.14.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112326087,19611648,1536128,133473863,2361903,459648,384032,3205583,136679446.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,25,base_model.model.model.layers.14.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112313453,19611648,1536128,133461229,2361903,459648,384032,3205583,136666812.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,26,base_model.model.model.layers.14.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112324656,19611648,1536128,133472432,2361903,459648,384032,3205583,136678015.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,27,base_model.model.model.layers.14.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112321808,19611648,1536128,133469584,2361903,459648,384032,3205583,136675167.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,28,base_model.model.model.layers.15.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112320375,19611648,1536128,133468151,2361903,459648,384032,3205583,136673734.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,29,base_model.model.model.layers.15.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112320691,19611648,1536128,133468467,2361903,459648,384032,3205583,136674050.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,30,base_model.model.model.layers.15.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112319465,19611648,1536128,133467241,2361903,459648,384032,3205583,136672824.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,31,base_model.model.model.layers.15.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112325909,19611648,1536128,133473685,2361903,459648,384032,3205583,136679268.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,32,base_model.model.model.layers.16.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112323271,19611648,1536128,133471047,2361903,459648,384032,3205583,136676630.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,33,base_model.model.model.layers.16.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112323954,19611648,1536128,133471730,2361903,459648,384032,3205583,136677313.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,34,base_model.model.model.layers.16.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112316707,19611648,1536128,133464483,2361903,459648,384032,3205583,136670066.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,35,base_model.model.model.layers.16.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112323129,19611648,1536128,133470905,2361903,459648,384032,3205583,136676488.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,36,base_model.model.model.layers.17.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112332130,19611648,1536128,133479906,2361903,459648,384032,3205583,136685489.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,37,base_model.model.model.layers.17.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112318676,19611648,1536128,133466452,2361903,459648,384032,3205583,136672035.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,38,base_model.model.model.layers.17.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112320055,19611648,1536128,133467831,2361903,459648,384032,3205583,136673414.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,39,base_model.model.model.layers.17.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112324310,19611648,1536128,133472086,2361903,459648,384032,3205583,136677669.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,40,base_model.model.model.layers.18.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112322018,19611648,1536128,133469794,2361903,459648,384032,3205583,136675377.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,41,base_model.model.model.layers.18.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112316997,19611648,1536128,133464773,2361903,459648,384032,3205583,136670356.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,42,base_model.model.model.layers.18.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112309209,19611648,1536128,133456985,2361903,459648,384032,3205583,136662568.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,43,base_model.model.model.layers.18.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112319747,19611648,1536128,133467523,2361903,459648,384032,3205583,136673106.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,44,base_model.model.model.layers.19.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112319608,19611648,1536128,133467384,2361903,459648,384032,3205583,136672967.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,45,base_model.model.model.layers.19.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112319445,19611648,1536128,133467221,2361903,459648,384032,3205583,136672804.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,46,base_model.model.model.layers.19.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112313346,19611648,1536128,133461122,2361903,459648,384032,3205583,136666705.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,47,base_model.model.model.layers.19.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112322121,19611648,1536128,133469897,2361903,459648,384032,3205583,136675480.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,48,base_model.model.model.layers.2.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112321120,19611648,1536128,133468896,2361903,459648,384032,3205583,136674479.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,49,base_model.model.model.layers.2.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112313749,19611648,1536128,133461525,2361903,459648,384032,3205583,136667108.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,50,base_model.model.model.layers.2.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112322631,19611648,1536128,133470407,2361903,459648,384032,3205583,136675990.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,51,base_model.model.model.layers.2.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112316959,19611648,1536128,133464735,2361903,459648,384032,3205583,136670318.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,52,base_model.model.model.layers.20.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112322079,19611648,1536128,133469855,2361903,459648,384032,3205583,136675438.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,53,base_model.model.model.layers.20.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112323236,19611648,1536128,133471012,2361903,459648,384032,3205583,136676595.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,54,base_model.model.model.layers.20.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112317762,19611648,1536128,133465538,2361903,459648,384032,3205583,136671121.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,55,base_model.model.model.layers.20.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112316248,19611648,1536128,133464024,2361903,459648,384032,3205583,136669607.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,56,base_model.model.model.layers.21.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112322682,19611648,1536128,133470458,2361903,459648,384032,3205583,136676041.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,57,base_model.model.model.layers.21.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,failure,外积 CKKS skeleton,112324858,19611648,1536128,133472634,2361903,459648,384032,3205583,136678217.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,58,base_model.model.model.layers.21.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112325263,19611648,1536128,133473039,2361903,459648,384032,3205583,136678622.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,59,base_model.model.model.layers.21.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112322061,19611648,1536128,133469837,2361903,459648,384032,3205583,136675420.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,60,base_model.model.model.layers.22.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112317344,19611648,1536128,133465120,2361903,459648,384032,3205583,136670703.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,61,base_model.model.model.layers.22.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112321721,19611648,1536128,133469497,2361903,459648,384032,3205583,136675080.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,62,base_model.model.model.layers.22.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112321890,19611648,1536128,133469666,2361903,459648,384032,3205583,136675249.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,63,base_model.model.model.layers.22.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112326001,19611648,1536128,133473777,2361903,459648,384032,3205583,136679360.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,64,base_model.model.model.layers.23.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112326892,19611648,1536128,133474668,2361903,459648,384032,3205583,136680251.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,65,base_model.model.model.layers.23.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112324696,19611648,1536128,133472472,2361903,459648,384032,3205583,136678055.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,66,base_model.model.model.layers.23.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112323117,19611648,1536128,133470893,2361903,459648,384032,3205583,136676476.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,67,base_model.model.model.layers.23.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112325001,19611648,1536128,133472777,2361903,459648,384032,3205583,136678360.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,68,base_model.model.model.layers.24.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112322677,19611648,1536128,133470453,2361903,459648,384032,3205583,136676036.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,69,base_model.model.model.layers.24.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112315960,19611648,1536128,133463736,2361903,459648,384032,3205583,136669319.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,70,base_model.model.model.layers.24.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112322930,19611648,1536128,133470706,2361903,459648,384032,3205583,136676289.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,71,base_model.model.model.layers.24.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112319032,19611648,1536128,133466808,2361903,459648,384032,3205583,136672391.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,72,base_model.model.model.layers.25.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112318021,19611648,1536128,133465797,2361903,459648,384032,3205583,136671380.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,73,base_model.model.model.layers.25.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112320933,19611648,1536128,133468709,2361903,459648,384032,3205583,136674292.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,74,base_model.model.model.layers.25.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112319606,19611648,1536128,133467382,2361903,459648,384032,3205583,136672965.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,75,base_model.model.model.layers.25.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112320243,19611648,1536128,133468019,2361903,459648,384032,3205583,136673602.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,76,base_model.model.model.layers.3.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112321110,19611648,1536128,133468886,2361903,459648,384032,3205583,136674469.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,77,base_model.model.model.layers.3.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112325074,19611648,1536128,133472850,2361903,459648,384032,3205583,136678433.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,78,base_model.model.model.layers.3.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112319577,19611648,1536128,133467353,2361903,459648,384032,3205583,136672936.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,79,base_model.model.model.layers.3.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112322766,19611648,1536128,133470542,2361903,459648,384032,3205583,136676125.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,80,base_model.model.model.layers.4.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112327466,19611648,1536128,133475242,2361903,459648,384032,3205583,136680825.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,81,base_model.model.model.layers.4.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112327359,19611648,1536128,133475135,2361903,459648,384032,3205583,136680718.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,82,base_model.model.model.layers.4.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112322883,19611648,1536128,133470659,2361903,459648,384032,3205583,136676242.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,83,base_model.model.model.layers.4.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112317032,19611648,1536128,133464808,2361903,459648,384032,3205583,136670391.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,84,base_model.model.model.layers.5.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112324083,19611648,1536128,133471859,2361903,459648,384032,3205583,136677442.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,85,base_model.model.model.layers.5.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112321729,19611648,1536128,133469505,2361903,459648,384032,3205583,136675088.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,86,base_model.model.model.layers.5.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112315241,19611648,1536128,133463017,2361903,459648,384032,3205583,136668600.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,87,base_model.model.model.layers.5.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112323006,19611648,1536128,133470782,2361903,459648,384032,3205583,136676365.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,88,base_model.model.model.layers.6.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112323979,19611648,1536128,133471755,2361903,459648,384032,3205583,136677338.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,89,base_model.model.model.layers.6.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112319109,19611648,1536128,133466885,2361903,459648,384032,3205583,136672468.0
