运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,相对 Frobenius 误差,客户端加密秒,服务端聚合秒,客户端解密秒,CUR 秒,任务总耗时秒,上传合计字节,下发合计字节,聚合阶段总网络字节
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,0,base_model.model.model.layers.0.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0004471438868565741,0.5805141385644674,0.7720965072512627,0.049615878611803055,0.06426956877112389,4.081120643764734,133457470,3205583,136663053.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,1,base_model.model.model.layers.0.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.021585875442506636,0.5580816036090255,0.7885694913566113,0.04741537943482399,0.060374949127435684,3.9957668259739876,133468571,3205583,136674154.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,2,base_model.model.model.layers.0.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0022803275782802045,0.5641783578321338,0.7795453667640686,0.04971581697463989,0.056991200894117355,4.022628597915173,133472332,3205583,136677915.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,3,base_model.model.model.layers.0.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00022964978059794586,0.5583655703812838,0.7666238509118557,0.048930589109659195,0.05848405510187149,4.0024635680019855,133464373,3205583,136669956.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,4,base_model.model.model.layers.1.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0002626855152478947,0.5696271462365985,0.7899796701967716,0.051107972860336304,0.055791426450014114,4.0371290147304535,133470143,3205583,136675726.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,5,base_model.model.model.layers.1.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0006646331791972574,0.5738233607262373,0.7680766135454178,0.04889839142560959,0.053912851959466934,4.011490114033222,133476134,3205583,136681717.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,6,base_model.model.model.layers.1.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0007962128871434678,0.5600691102445126,0.773117870092392,0.046471331268548965,0.05561736226081848,3.9894862473011017,133464360,3205583,136669943.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,7,base_model.model.model.layers.1.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0008169879845822881,0.5565403839573264,0.7546309605240822,0.04780514910817146,0.05535474792122841,3.9606073051691055,133466055,3205583,136671638.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,8,base_model.model.model.layers.10.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.004148191346316949,0.5730862552300096,0.8047739900648594,0.04822184517979622,0.05478702858090401,4.076836846768856,133472297,3205583,136677880.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,9,base_model.model.model.layers.10.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0003218070477419139,0.5601229993626475,0.757555179297924,0.04766019806265831,0.05262402817606926,3.9694647416472435,133468990,3205583,136674573.0
