运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,上传密文字节,上传明文字节,上传元数据字节,上传合计字节,下发密文字节,下发明文字节,下发元数据字节,下发合计字节,聚合阶段总网络字节
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,0,base_model.model.model.layers.0.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48138991,22880256,1741312,72760559,1180952,612864,435328,2229144,74989703.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,1,base_model.model.model.layers.0.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,48139650,22880256,1741312,72761218,1180952,612864,435328,2229144,74990362.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,2,base_model.model.model.layers.0.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48139090,22880256,1741312,72760658,1180952,612864,435328,2229144,74989802.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,3,base_model.model.model.layers.0.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48136058,22880256,1741312,72757626,1180952,612864,435328,2229144,74986770.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,4,base_model.model.model.layers.1.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48136023,22880256,1741312,72757591,1180952,612864,435328,2229144,74986735.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,5,base_model.model.model.layers.1.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48137904,22880256,1741312,72759472,1180952,612864,435328,2229144,74988616.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,6,base_model.model.model.layers.1.self_attn.q_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,48136717,22880256,1741312,72758285,1180952,612864,435328,2229144,74987429.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,7,base_model.model.model.layers.1.self_attn.v_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48140267,22880256,1741312,72761835,1180952,612864,435328,2229144,74990979.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,8,base_model.model.model.layers.10.self_attn.k_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,warning,外积 CKKS skeleton,48139203,22880256,1741312,72760771,1180952,612864,435328,2229144,74989915.0
20260722-102630-real-d3200-outer-partial_A-ratio25-skeleton,9,base_model.model.model.layers.10.self_attn.o_proj.lora.default,外积,partial_A,25,开,3200,3200,可行,正常,外积 CKKS skeleton,48137181,22880256,1741312,72758749,1180952,612864,435328,2229144,74987893.0
