运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,客户端加密秒,服务端聚合秒,客户端解密秒,CUR 秒,任务总耗时秒
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,0,base_model.model.model.layers.0.self_attn.k_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.33434524293988943,0.4685146398842335,0.04526366665959358,0.06185005605220795,2.78024947270751
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,1,base_model.model.model.layers.0.self_attn.o_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.33656867779791355,0.4388410523533821,0.03852091729640961,0.060761459171772,2.806680977344513
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,2,base_model.model.model.layers.0.self_attn.q_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.33003044314682484,0.43654967099428177,0.042807359248399734,0.05992840230464935,2.8007590509951115
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,3,base_model.model.model.layers.0.self_attn.v_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.3352803448215127,0.4485790804028511,0.041602667421102524,0.06267507374286652,2.8479057885706425
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,4,base_model.model.model.layers.1.self_attn.k_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.3330279625952244,0.44719308614730835,0.0420210026204586,0.06410447135567665,2.869960695505142
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,5,base_model.model.model.layers.1.self_attn.o_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.3450577836483717,0.4667033776640892,0.049834080040454865,0.07264704629778862,2.891685850918293
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,6,base_model.model.model.layers.1.self_attn.q_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.3307505426928401,0.4359503947198391,0.04186946526169777,0.06034451723098755,2.7845121808350086
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,7,base_model.model.model.layers.1.self_attn.v_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.34051801078021526,0.43932464346289635,0.04319760948419571,0.06350959464907646,2.8431345894932747
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,8,base_model.model.model.layers.10.self_attn.k_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.33701621275395155,0.4592842720448971,0.05256754904985428,0.06852834671735764,2.9007848538458347
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,9,base_model.model.model.layers.10.self_attn.o_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.3349866047501564,0.4393204413354397,0.0434696264564991,0.06545444950461388,2.8491324186325073
