运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,相对 Frobenius 误差,最大绝对误差,平均绝对误差,CKKS 直接结果误差,骨架行列误差,CUR 重建误差,密文区域误差,明文区域误差
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,0,base_model.model.model.layers.0.self_attn.k_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0001240225324201829,1.4625166853661845e-07,6.618143646382966e-09,N/A,6.959354588618939e-06,0.0001240225324201829,0.000156341529188197,0.00012023132938156856
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,1,base_model.model.model.layers.0.self_attn.o_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.008413025357941816,1.0794094815125564e-05,3.822563709065311e-07,N/A,7.52397933623207e-06,0.008413025357941816,0.009280177886939838,0.008323081808415917
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,2,base_model.model.model.layers.0.self_attn.q_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00037918218303374077,4.835940763776251e-07,1.9495674635816534e-08,N/A,7.679318662670453e-06,0.00037918218303374077,0.0004706479456201874,0.00036921379386734205
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,3,base_model.model.model.layers.0.self_attn.v_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,9.879999220962294e-05,4.2772171089907923e-07,4.397915088190421e-09,N/A,8.045226714245345e-06,9.879999220962294e-05,0.00013156237570711039,9.444177891994337e-05
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,4,base_model.model.model.layers.1.self_attn.k_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00011280355096837777,1.1199745619611611e-07,5.410356375171568e-09,N/A,8.397007512014964e-06,0.00011280355096837777,0.00014946225980176634,0.00010761860761068782
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,5,base_model.model.model.layers.1.self_attn.o_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0004783514595539413,7.467653486995733e-07,2.5763295556071616e-08,N/A,6.775574709424302e-06,0.0004783514595539413,0.000575805598039877,0.0004682307037074174
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,6,base_model.model.model.layers.1.self_attn.q_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.000698114061337215,6.785688103712434e-07,3.345819938697426e-08,N/A,7.889199662665213e-06,0.000698114061337215,0.0006962137090668627,0.0006983241852759247
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,7,base_model.model.model.layers.1.self_attn.v_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0002829897578005277,1.7565222686431292e-06,1.3902246159037065e-08,N/A,8.078516479309544e-06,0.0002829897578005277,0.00034549884327103315,0.0002758564463596567
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,8,base_model.model.model.layers.10.self_attn.k_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0002683327593806751,2.7930935084115565e-07,1.1391701492331527e-08,N/A,9.049942811939531e-06,0.0002683327593806751,0.00039006072940010847,0.00025164837384138866
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,9,base_model.model.model.layers.10.self_attn.o_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,7.479890709711855e-05,1.7159395325471865e-07,5.892948029202682e-09,N/A,5.627505450521908e-06,7.479890709711855e-05,0.0001140485180893668,6.87782096875392e-05
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,10,base_model.model.model.layers.10.self_attn.q_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.001319042433320051,1.7738359484036233e-06,4.8254961933992144e-08,N/A,9.352198011585005e-06,0.001319042433320051,0.0018452764940625017,0.0012143981656034893
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,11,base_model.model.model.layers.10.self_attn.v_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0004319954451308693,5.955415021776419e-07,2.624626276007168e-08,N/A,5.756833779136622e-06,0.0004319954451308693,0.000434580799386457,0.00043166453198056914
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,12,base_model.model.model.layers.11.self_attn.k_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00038406463177631685,3.941497862782208e-07,1.7962079468919095e-08,N/A,7.708501378962973e-06,0.00038406463177631685,0.0003972576624557411,0.0003820525879076832
