运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,密文元素数,明文元素数,交叉块数值秩,交叉块条件数,逆方法
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,42,base_model.model.model.layers.18.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,2941.682343401738,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,43,base_model.model.model.layers.18.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,3696,98448,16,36785.29484274433,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,44,base_model.model.model.layers.19.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,1096.7516492184723,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,45,base_model.model.model.layers.19.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,10862.670111372589,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,46,base_model.model.model.layers.19.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,1224.7374629457463,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,47,base_model.model.model.layers.19.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,2998.187762361304,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,48,base_model.model.model.layers.2.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,5429.935331451386,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,49,base_model.model.model.layers.2.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,106275.88930575148,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,50,base_model.model.model.layers.2.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,5999.16000881691,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,51,base_model.model.model.layers.2.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,3696,98448,16,163406.50708545084,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,52,base_model.model.model.layers.20.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,6433.7005159871915,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,53,base_model.model.model.layers.20.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,3696,98448,16,138186.55472083666,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,54,base_model.model.model.layers.20.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,2792.8194927488457,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,55,base_model.model.model.layers.20.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,47163.83390192864,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,56,base_model.model.model.layers.21.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,809.1888142879037,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,57,base_model.model.model.layers.21.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,3696,98448,16,949296.3617943329,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,58,base_model.model.model.layers.21.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,31426.192758912086,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,59,base_model.model.model.layers.21.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,144401.4918969818,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,60,base_model.model.model.layers.22.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,725.414263604364,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,61,base_model.model.model.layers.22.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,7428.306422843418,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,62,base_model.model.model.layers.22.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,21860.108593359797,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,63,base_model.model.model.layers.22.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,3696,98448,16,5710074.098186558,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,64,base_model.model.model.layers.23.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,9279.441129647528,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,65,base_model.model.model.layers.23.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,16070.687837820211,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,66,base_model.model.model.layers.23.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,39070.19252980744,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,67,base_model.model.model.layers.23.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,11258.289284851153,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,68,base_model.model.model.layers.24.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,8050.903672115279,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,69,base_model.model.model.layers.24.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,90236.28500574072,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,70,base_model.model.model.layers.24.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,15296.660661998922,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,71,base_model.model.model.layers.24.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,13145.801965053946,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,72,base_model.model.model.layers.25.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,4947.224317523848,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,73,base_model.model.model.layers.25.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,36188.699648345144,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,74,base_model.model.model.layers.25.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,78229.36932346303,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,75,base_model.model.model.layers.25.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,144435.9546701303,inv
