运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,上传密文字节,上传明文字节,上传元数据字节,上传合计字节,下发密文字节,下发明文字节,下发元数据字节,下发合计字节,聚合阶段总网络字节
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,0,base_model.model.model.layers.0.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16044888,25675776,1741312,43461976,393650,787584,435328,1616562,45078538.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,1,base_model.model.model.layers.0.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,16047080,25675776,1741312,43464168,393650,787584,435328,1616562,45080730.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,2,base_model.model.model.layers.0.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,16044507,25675776,1741312,43461595,393650,787584,435328,1616562,45078157.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,3,base_model.model.model.layers.0.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16046699,25675776,1741312,43463787,393650,787584,435328,1616562,45080349.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,4,base_model.model.model.layers.1.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16043075,25675776,1741312,43460163,393650,787584,435328,1616562,45076725.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,5,base_model.model.model.layers.1.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16043320,25675776,1741312,43460408,393650,787584,435328,1616562,45076970.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,6,base_model.model.model.layers.1.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16043810,25675776,1741312,43460898,393650,787584,435328,1616562,45077460.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,7,base_model.model.model.layers.1.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16046491,25675776,1741312,43463579,393650,787584,435328,1616562,45080141.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,8,base_model.model.model.layers.10.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16047521,25675776,1741312,43464609,393650,787584,435328,1616562,45081171.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,9,base_model.model.model.layers.10.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16048468,25675776,1741312,43465556,393650,787584,435328,1616562,45082118.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,10,base_model.model.model.layers.10.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,16044534,25675776,1741312,43461622,393650,787584,435328,1616562,45078184.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,11,base_model.model.model.layers.10.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16045337,25675776,1741312,43462425,393650,787584,435328,1616562,45078987.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,12,base_model.model.model.layers.11.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16046257,25675776,1741312,43463345,393650,787584,435328,1616562,45079907.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,13,base_model.model.model.layers.11.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16045009,25675776,1741312,43462097,393650,787584,435328,1616562,45078659.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,14,base_model.model.model.layers.11.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16046996,25675776,1741312,43464084,393650,787584,435328,1616562,45080646.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,15,base_model.model.model.layers.11.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16045869,25675776,1741312,43462957,393650,787584,435328,1616562,45079519.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,16,base_model.model.model.layers.12.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16047114,25675776,1741312,43464202,393650,787584,435328,1616562,45080764.0
