运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,相对 Frobenius 误差,最大绝对误差,平均绝对误差,CKKS 直接结果误差,骨架行列误差,CUR 重建误差,密文区域误差,明文区域误差
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,94,base_model.model.model.layers.7.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.024381187819303676,3.93282960858021e-05,1.0586863176334527e-06,N/A,4.32930926910637e-06,0.024381187819303676,0.050046648131079195,0.023973486868453943
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,53,base_model.model.model.layers.20.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.01918271951033137,2.7183380585112877e-05,1.116217788201026e-06,N/A,3.711187961542742e-06,0.01918271951033137,0.019656852767520525,0.01917885930272995
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,63,base_model.model.model.layers.22.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.01658316213934693,3.476545108334907e-05,1.2493483711264024e-06,N/A,2.7896003582528776e-06,0.01658316213934693,0.02689686741534006,0.01644330782846232
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,31,base_model.model.model.layers.15.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.006143195165251011,6.8020407274659286e-06,3.5396379720482976e-07,N/A,3.7047619390303756e-06,0.006143195165251011,0.006022360669239124,0.006144323152108254
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,10,base_model.model.model.layers.10.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0037569211091288725,3.2655994655503772e-06,1.4372743740877114e-07,N/A,5.352881131512689e-06,0.0037569211091288725,0.005520049006596647,0.0037345203431276854
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,81,base_model.model.model.layers.4.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0027733926804449716,4.4488366467609e-06,1.9004373539542536e-07,N/A,3.223663925449399e-06,0.0027733926804449716,0.004512384459336064,0.002742064351125957
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,1,base_model.model.model.layers.0.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0023837879664115867,3.1036119896233667e-06,1.0623607671884372e-07,N/A,4.342204844285686e-06,0.0023837879664115867,0.003967259698290935,0.002359304512836295
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,83,base_model.model.model.layers.4.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.002128036711690833,1.7662081937792334e-05,9.538550979066309e-08,N/A,3.2859071837521636e-06,0.002128036711690833,0.0015270290581890428,0.0021330034442217467
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,41,base_model.model.model.layers.18.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0020731676828136605,2.0497426451278957e-06,1.2904714395288945e-07,N/A,3.1916500916745993e-06,0.0020731676828136605,0.0016794589961282164,0.002077691858977575
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,19,base_model.model.model.layers.12.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0018867254436263576,3.2803009411775674e-06,1.397593318930977e-07,N/A,3.0117265522000625e-06,0.0018867254436263576,0.003136180382489226,0.001875374713772876
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,87,base_model.model.model.layers.5.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0018709418798816605,2.086517760353703e-05,1.1141132720931793e-07,N/A,3.182663133818958e-06,0.0018709418798816605,0.0017891719923168116,0.0018715051607326003
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,26,base_model.model.model.layers.14.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0015468899157370722,1.4774353282528765e-06,6.939742375914234e-08,N/A,5.135390493704674e-06,0.0015468899157370722,0.0014979303530121754,0.0015473842902747098
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,92,base_model.model.model.layers.7.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0014069118407027427,1.484880078406779e-06,6.38108364610291e-08,N/A,4.560919675072556e-06,0.0014069118407027427,0.0028135274910417378,0.00138657241927748
