运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,上传密文字节,上传明文字节,上传元数据字节,上传合计字节,下发密文字节,下发明文字节,下发元数据字节,下发合计字节,聚合阶段总网络字节
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,26,base_model.model.model.layers.14.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,16049955,25675776,1741312,43467043,393650,787584,435328,1616562,45083605.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,9,base_model.model.model.layers.10.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16048468,25675776,1741312,43465556,393650,787584,435328,1616562,45082118.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,49,base_model.model.model.layers.2.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16048418,25675776,1741312,43465506,393650,787584,435328,1616562,45082068.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,64,base_model.model.model.layers.23.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16048338,25675776,1741312,43465426,393650,787584,435328,1616562,45081988.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,28,base_model.model.model.layers.15.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16048186,25675776,1741312,43465274,393650,787584,435328,1616562,45081836.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,42,base_model.model.model.layers.18.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16048090,25675776,1741312,43465178,393650,787584,435328,1616562,45081740.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,59,base_model.model.model.layers.21.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16048053,25675776,1741312,43465141,393650,787584,435328,1616562,45081703.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,40,base_model.model.model.layers.18.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16047837,25675776,1741312,43464925,393650,787584,435328,1616562,45081487.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,81,base_model.model.model.layers.4.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,16047546,25675776,1741312,43464634,393650,787584,435328,1616562,45081196.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,8,base_model.model.model.layers.10.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16047521,25675776,1741312,43464609,393650,787584,435328,1616562,45081171.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,31,base_model.model.model.layers.15.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,16047458,25675776,1741312,43464546,393650,787584,435328,1616562,45081108.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,54,base_model.model.model.layers.20.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16047270,25675776,1741312,43464358,393650,787584,435328,1616562,45080920.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,41,base_model.model.model.layers.18.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,16047181,25675776,1741312,43464269,393650,787584,435328,1616562,45080831.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,16,base_model.model.model.layers.12.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16047114,25675776,1741312,43464202,393650,787584,435328,1616562,45080764.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,1,base_model.model.model.layers.0.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,16047080,25675776,1741312,43464168,393650,787584,435328,1616562,45080730.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,103,base_model.model.model.layers.9.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16047035,25675776,1741312,43464123,393650,787584,435328,1616562,45080685.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,20,base_model.model.model.layers.13.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16047004,25675776,1741312,43464092,393650,787584,435328,1616562,45080654.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,76,base_model.model.model.layers.3.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16047003,25675776,1741312,43464091,393650,787584,435328,1616562,45080653.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,14,base_model.model.model.layers.11.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16046996,25675776,1741312,43464084,393650,787584,435328,1616562,45080646.0
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,88,base_model.model.model.layers.6.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,16046967,25675776,1741312,43464055,393650,787584,435328,1616562,45080617.0
