运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,客户端加密秒,服务端聚合秒,客户端解密秒,CUR 秒,任务总耗时秒
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,30,base_model.model.model.layers.15.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.09372181352227926,0.10859706625342369,0.037949588149785995,0.08574241399765015,1.644479800015688
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,74,base_model.model.model.layers.25.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0923507334664464,0.10838188230991364,0.037314847111701965,0.09276651591062546,1.5903046429157257
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,34,base_model.model.model.layers.16.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.09773276094347239,0.11148392781615257,0.03800451382994652,0.06454982608556747,1.5739504471421242
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,9,base_model.model.model.layers.10.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.09858434461057186,0.11154717206954956,0.03772584721446037,0.06537577509880066,1.5577785335481167
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,7,base_model.model.model.layers.1.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.09414581768214703,0.12047730386257172,0.03813828527927399,0.06499991193413734,1.5537683553993702
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,20,base_model.model.model.layers.13.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.09443310182541609,0.10723128542304039,0.03770144656300545,0.04921620711684227,1.5484137125313282
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,39,base_model.model.model.layers.17.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.09472859557718039,0.11605750769376755,0.03767753019928932,0.06624490395188332,1.5454443581402302
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,68,base_model.model.model.layers.24.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0979000749066472,0.10756471753120422,0.037654802203178406,0.0665154866874218,1.5367604866623878
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,0,base_model.model.model.layers.0.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.10153549816459417,0.12450823187828064,0.039512619376182556,0.06186014413833618,1.5359325893223286
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,50,base_model.model.model.layers.2.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.09266543854027987,0.11166112124919891,0.04055125266313553,0.06310191377997398,1.5349231474101543
