运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,相对 Frobenius 误差,最大绝对误差,平均绝对误差,CKKS 直接结果误差,骨架行列误差,CUR 重建误差,密文区域误差,明文区域误差
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,0,base_model.model.model.layers.0.self_attn.k_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,正常,外积 CKKS skeleton,5.332140782569168e-05,1.4838041702667194e-07,2.644367486238258e-09,N/A,4.940908855260143e-06,5.332140782569168e-05,0.00012879521222000913,4.5850302260846834e-05
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,1,base_model.model.model.layers.0.self_attn.o_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0031276124725303773,4.395458457081744e-06,1.3966883841015432e-07,N/A,5.4858207514776966e-06,0.0031276124725303773,0.004307991576245063,0.0030558101434224522
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,2,base_model.model.model.layers.0.self_attn.q_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0013932994920038781,1.7774649964802922e-06,7.028994670971781e-08,N/A,5.523492797847872e-06,0.0013932994920038781,0.0015610336750431295,0.0013839401634666037
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,3,base_model.model.model.layers.0.self_attn.v_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0001875516430633019,6.611278437522057e-07,7.824351770976652e-09,N/A,5.774271547274354e-06,0.0001875516430633019,0.00020233379035943216,0.0001866871815426749
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,4,base_model.model.model.layers.1.self_attn.k_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00011736291701394004,1.4491202293490655e-07,5.16091446305811e-09,N/A,6.101001233116286e-06,0.00011736291701394004,0.0001682340129757318,0.0001142953305689739
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,5,base_model.model.model.layers.1.self_attn.o_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0005474336004512282,9.335677108900434e-07,2.8798645615498213e-08,N/A,4.84662767345846e-06,0.0005474336004512282,0.0007426791615951872,0.0005371375962345167
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,6,base_model.model.model.layers.1.self_attn.q_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0006345160497930005,5.722782704680871e-07,3.031835222078457e-08,N/A,5.679999222636498e-06,0.0006345160497930005,0.0007495861205776011,0.0006279266770456059
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,7,base_model.model.model.layers.1.self_attn.v_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.000340319336844332,2.033222743768416e-06,1.680182044354942e-08,N/A,5.932456066537973e-06,0.000340319336844332,0.00038722476527817767,0.0003376871369026819
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,8,base_model.model.model.layers.10.self_attn.k_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00024359550085756513,1.8590533030061438e-07,1.0097512073177491e-08,N/A,6.364302367310433e-06,0.00024359550085756513,0.00026853221098769903,0.00024227316247673212
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,9,base_model.model.model.layers.10.self_attn.o_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,正常,外积 CKKS skeleton,4.3700365104449235e-05,1.0235982277579262e-07,3.2445777792736846e-09,N/A,3.9561192114528615e-06,4.3700365104449235e-05,8.187452323961342e-05,4.017931496427556e-05
