运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,客户端加密秒,服务端聚合秒,客户端解密秒,CUR 秒,任务总耗时秒
20260721-192828-real-d3200-outer-partial_A-ratio1-full,50,base_model.model.model.layers.2.self_attn.q_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.390140742994845,1.6899707540869713,0.5073479078710079,0.0,9.682402733713388
20260721-192828-real-d3200-outer-partial_A-ratio1-full,51,base_model.model.model.layers.2.self_attn.v_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4538466846570373,1.6135932207107544,0.5140269733965397,0.0,9.890915535390377
20260721-192828-real-d3200-outer-partial_A-ratio1-full,52,base_model.model.model.layers.20.self_attn.k_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4258335651829839,1.6287851631641388,0.526434812694788,0.0,9.853661928325891
20260721-192828-real-d3200-outer-partial_A-ratio1-full,53,base_model.model.model.layers.20.self_attn.o_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4051680732518435,1.576754730194807,0.5195179767906666,0.0,9.680482149124146
20260721-192828-real-d3200-outer-partial_A-ratio1-full,54,base_model.model.model.layers.20.self_attn.q_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.437907907180488,1.5623581446707249,0.5036977082490921,0.0,9.825148839503527
20260721-192828-real-d3200-outer-partial_A-ratio1-full,55,base_model.model.model.layers.20.self_attn.v_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4114232948049903,1.6017625108361244,0.5268080942332745,0.0,9.707135833799839
20260721-192828-real-d3200-outer-partial_A-ratio1-full,56,base_model.model.model.layers.21.self_attn.k_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.408405527472496,1.632309377193451,0.5128138735890388,0.0,9.706214591860771
20260721-192828-real-d3200-outer-partial_A-ratio1-full,57,base_model.model.model.layers.21.self_attn.o_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.3979166820645332,1.6037498898804188,0.5015459209680557,0.0,9.636083021759987
20260721-192828-real-d3200-outer-partial_A-ratio1-full,58,base_model.model.model.layers.21.self_attn.q_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.44180279225111,1.6359776929020882,0.5020408593118191,0.0,9.811241205781698
20260721-192828-real-d3200-outer-partial_A-ratio1-full,59,base_model.model.model.layers.21.self_attn.v_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4153371080756187,1.5909914150834084,0.5089807026088238,0.0,9.67985288798809
20260721-192828-real-d3200-outer-partial_A-ratio1-full,60,base_model.model.model.layers.22.self_attn.k_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.3956594970077276,1.5918362624943256,0.5348769538104534,0.0,9.62609601393342
20260721-192828-real-d3200-outer-partial_A-ratio1-full,61,base_model.model.model.layers.22.self_attn.o_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.43921790830791,1.5972134545445442,0.5045585818588734,0.0,9.794134922325611
20260721-192828-real-d3200-outer-partial_A-ratio1-full,62,base_model.model.model.layers.22.self_attn.q_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.425968804396689,1.609657421708107,0.5176544077694416,0.0,9.758689381182194
20260721-192828-real-d3200-outer-partial_A-ratio1-full,63,base_model.model.model.layers.22.self_attn.v_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4075601156800985,1.641539290547371,0.5178840979933739,0.0,9.72519988194108
20260721-192828-real-d3200-outer-partial_A-ratio1-full,64,base_model.model.model.layers.23.self_attn.k_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.3968935534358025,1.6449579671025276,0.5088696964085102,0.0,9.701723784208298
20260721-192828-real-d3200-outer-partial_A-ratio1-full,65,base_model.model.model.layers.23.self_attn.o_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4593213982880116,1.6985949762165546,0.49595697969198227,0.0,9.935764845460653
20260721-192828-real-d3200-outer-partial_A-ratio1-full,66,base_model.model.model.layers.23.self_attn.q_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4114549802616239,1.5921665951609612,0.4988982826471329,0.0,9.648595087230206
20260721-192828-real-d3200-outer-partial_A-ratio1-full,67,base_model.model.model.layers.23.self_attn.v_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.408579284325242,1.575636774301529,0.49292023852467537,0.0,9.609878651797771
20260721-192828-real-d3200-outer-partial_A-ratio1-full,68,base_model.model.model.layers.24.self_attn.k_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.457207185216248,1.6247255243360996,0.5037953071296215,0.0,9.845571301877499
20260721-192828-real-d3200-outer-partial_A-ratio1-full,69,base_model.model.model.layers.24.self_attn.o_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.417584190145135,1.5516491644084454,0.508626326918602,0.0,9.681016154587269
20260721-192828-real-d3200-outer-partial_A-ratio1-full,70,base_model.model.model.layers.24.self_attn.q_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.3829323761165142,1.5594246536493301,0.5060717537999153,0.0,9.493054367601871
20260721-192828-real-d3200-outer-partial_A-ratio1-full,71,base_model.model.model.layers.24.self_attn.v_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.373934336937964,1.561659261584282,0.49484581500291824,0.0,9.480571541935205
20260721-192828-real-d3200-outer-partial_A-ratio1-full,72,base_model.model.model.layers.25.self_attn.k_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4141661012545228,1.5543843023478985,0.4958278387784958,0.0,9.627760373055935
20260721-192828-real-d3200-outer-partial_A-ratio1-full,73,base_model.model.model.layers.25.self_attn.o_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4078591391444206,1.6082851737737656,0.5074480175971985,0.0,9.719982869923115
20260721-192828-real-d3200-outer-partial_A-ratio1-full,74,base_model.model.model.layers.25.self_attn.q_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4428095649927855,1.639951877295971,0.5188851915299892,0.0,9.857305396348238
20260721-192828-real-d3200-outer-partial_A-ratio1-full,75,base_model.model.model.layers.25.self_attn.v_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.3936223285272717,1.614038772881031,0.5074716545641422,0.0,9.639034252613783
20260721-192828-real-d3200-outer-partial_A-ratio1-full,76,base_model.model.model.layers.3.self_attn.k_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4506180081516504,1.6265270225703716,0.5151100717484951,0.0,9.869460597634315
20260721-192828-real-d3200-outer-partial_A-ratio1-full,77,base_model.model.model.layers.3.self_attn.o_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.3953243605792522,1.5673762075603008,0.4898843504488468,0.0,9.583172671496868
20260721-192828-real-d3200-outer-partial_A-ratio1-full,78,base_model.model.model.layers.3.self_attn.q_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.3601342868059874,1.5526326410472393,0.4987418130040169,0.0,9.365742307156324
20260721-192828-real-d3200-outer-partial_A-ratio1-full,79,base_model.model.model.layers.3.self_attn.v_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4279872039332986,1.5411801412701607,0.5034509748220444,0.0,9.660294570028782
