运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,相对 Frobenius 误差,最大绝对误差,平均绝对误差,CKKS 直接结果误差,骨架行列误差,CUR 重建误差,密文区域误差,明文区域误差
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,63,base_model.model.model.layers.22.self_attn.v_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.020582681014402058,6.555519228257608e-05,1.4715632552546124e-06,N/A,3.580160687829064e-06,0.020582681014402058,0.048378517779011684,0.018034781214598
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,94,base_model.model.model.layers.7.self_attn.q_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.011927331043072694,4.213149839274817e-05,1.4619827430375172e-07,N/A,5.551604415034745e-06,0.011927331043072694,0.05371038350395513,0.0007004072432113924
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,87,base_model.model.model.layers.5.self_attn.v_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.011394510339189637,0.00012735179974964622,6.644566608391672e-07,N/A,3.937598608246283e-06,0.011394510339189637,0.0094799077327585,0.01148736782028929
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,19,base_model.model.model.layers.12.self_attn.v_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.009147992795079368,1.3880525718606451e-05,6.795696614912361e-07,N/A,3.8508051512934615e-06,0.009147992795079368,0.010682772454832517,0.009072830625251571
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,53,base_model.model.model.layers.20.self_attn.o_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.009031676456344168,1.2867696874874413e-05,5.252524422566196e-07,N/A,4.695955127418127e-06,0.009031676456344168,0.00912357640710102,0.009026838691599818
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,49,base_model.model.model.layers.2.self_attn.o_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.006186657519414137,9.065219548569207e-06,4.1532890153791276e-07,N/A,3.8043527100187018e-06,0.006186657519414137,0.00848405921359504,0.006081009568538588
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,92,base_model.model.model.layers.7.self_attn.k_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0032901435787242124,3.1848138446072813e-06,1.499933501629312e-07,N/A,5.698446367533559e-06,0.0032901435787242124,0.003980984809273508,0.0032519088918312616
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,1,base_model.model.model.layers.0.self_attn.o_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0031276124725303773,4.395458457081744e-06,1.3966883841015432e-07,N/A,5.4858207514776966e-06,0.0031276124725303773,0.004307991576245063,0.0030558101434224522
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,10,base_model.model.model.layers.10.self_attn.q_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.002977392359899055,2.6850509509305056e-06,1.1344576647455392e-07,N/A,6.68737302185706e-06,0.002977392359899055,0.004074796953202943,0.002906150856812521
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,81,base_model.model.model.layers.4.self_attn.o_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.002774915473174238,5.202576557958218e-06,1.8819285664153344e-07,N/A,3.976622516961217e-06,0.002774915473174238,0.004903587406571898,0.0026252627985397375
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,57,base_model.model.model.layers.21.self_attn.o_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.002685471033036922,7.374464716781611e-06,2.2807512212711228e-07,N/A,2.681883246167432e-06,0.002685471033036922,0.0021659795158303122,0.00271247497565371
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,31,base_model.model.model.layers.15.self_attn.v_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0021999768582061895,2.6593739545590804e-06,1.2649769458696927e-07,N/A,4.6854991600858584e-06,0.0021999768582061895,0.0022663999776470446,0.002196175573365807
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,75,base_model.model.model.layers.25.self_attn.v_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0015129001894482,3.7900537414127983e-06,1.2399239484536386e-07,N/A,3.303795103625434e-06,0.0015129001894482,0.001582071412983651,0.0015088278247339494
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,43,base_model.model.model.layers.18.self_attn.v_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.001495561928426017,1.8910945915610509e-06,9.412570545055304e-08,N/A,4.536220551848682e-06,0.001495561928426017,0.001493811887299548,0.0014956573823764244
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,21,base_model.model.model.layers.13.self_attn.o_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0014933605661162604,2.0959168169567844e-06,9.438467733017629e-08,N/A,4.305885481619862e-06,0.0014933605661162604,0.0015935536859941854,0.0014883010196425428
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,36,base_model.model.model.layers.17.self_attn.k_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0014701836648027867,1.478864662223157e-06,8.756233138280132e-08,N/A,5.124315159405361e-06,0.0014701836648027867,0.0018878862223977294,0.0014450598236534834
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,51,base_model.model.model.layers.2.self_attn.v_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.001416886299095443,1.728630004254704e-05,6.562571692464588e-08,N/A,4.9941208005059025e-06,0.001416886299095443,0.0012924430531843284,0.0014238771292865438
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,2,base_model.model.model.layers.0.self_attn.q_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0013932994920038781,1.7774649964802922e-06,7.028994670971781e-08,N/A,5.523492797847872e-06,0.0013932994920038781,0.0015610336750431295,0.0013839401634666037
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,41,base_model.model.model.layers.18.self_attn.o_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0012330969672480338,1.4548842025358046e-06,7.671619442481597e-08,N/A,3.932867578124684e-06,0.0012330969672480338,0.0014550782959513674,0.0012212167728485922
20260722-111042-real-d3200-outer-partial_A-ratio5-skeleton,15,base_model.model.model.layers.11.self_attn.v_proj.lora.default,外积,partial_A,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0011063259218152433,2.098435335707742e-06,8.094560690470535e-08,N/A,3.2711422522264647e-06,0.0011063259218152433,0.0010678653268403268,0.0011082740884624728
