运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,上传密文字节,上传明文字节,上传元数据字节,上传合计字节,下发密文字节,下发明文字节,下发元数据字节,下发合计字节,聚合阶段总网络字节
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,87,base_model.model.model.layers.5.self_attn.v_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,warning,外积 CKKS skeleton,64191246,24678400,1772128,90641774,1180950,727800,443032,2351782,92993556.0
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,93,base_model.model.model.layers.7.self_attn.o_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,warning,外积 CKKS skeleton,64189810,24678400,1772128,90640338,1180950,727800,443032,2351782,92992120.0
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,95,base_model.model.model.layers.7.self_attn.v_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,64189783,24678400,1772128,90640311,1180950,727800,443032,2351782,92992093.0
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,1,base_model.model.model.layers.0.self_attn.o_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,warning,外积 CKKS skeleton,64189410,24678400,1772128,90639938,1180950,727800,443032,2351782,92991720.0
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,101,base_model.model.model.layers.9.self_attn.o_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,64188674,24678400,1772128,90639202,1180950,727800,443032,2351782,92990984.0
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,96,base_model.model.model.layers.8.self_attn.k_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,warning,外积 CKKS skeleton,64188453,24678400,1772128,90638981,1180950,727800,443032,2351782,92990763.0
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,28,base_model.model.model.layers.15.self_attn.k_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,64188073,24678400,1772128,90638601,1180950,727800,443032,2351782,92990383.0
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,25,base_model.model.model.layers.14.self_attn.o_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,64187884,24678400,1772128,90638412,1180950,727800,443032,2351782,92990194.0
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,29,base_model.model.model.layers.15.self_attn.o_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,64187721,24678400,1772128,90638249,1180950,727800,443032,2351782,92990031.0
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,17,base_model.model.model.layers.12.self_attn.o_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,64187664,24678400,1772128,90638192,1180950,727800,443032,2351782,92989974.0
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,39,base_model.model.model.layers.17.self_attn.v_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,64187532,24678400,1772128,90638060,1180950,727800,443032,2351782,92989842.0
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,100,base_model.model.model.layers.9.self_attn.k_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,64187252,24678400,1772128,90637780,1180950,727800,443032,2351782,92989562.0
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,9,base_model.model.model.layers.10.self_attn.o_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,64186875,24678400,1772128,90637403,1180950,727800,443032,2351782,92989185.0
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,46,base_model.model.model.layers.19.self_attn.q_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,64186728,24678400,1772128,90637256,1180950,727800,443032,2351782,92989038.0
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,6,base_model.model.model.layers.1.self_attn.q_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,64186676,24678400,1772128,90637204,1180950,727800,443032,2351782,92988986.0
