运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,客户端加密秒,服务端聚合秒,客户端解密秒,CUR 秒,任务总耗时秒
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,74,base_model.model.model.layers.25.self_attn.q_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.3279744302853942,0.4340504929423332,0.043652281165122986,0.08189427852630615,2.9467086270451546
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,76,base_model.model.model.layers.3.self_attn.k_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.3311252500861883,0.4691270440816879,0.045650728046894073,0.06299401447176933,2.903364822268486
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,8,base_model.model.model.layers.10.self_attn.k_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.33701621275395155,0.4592842720448971,0.05256754904985428,0.06852834671735764,2.9007848538458347
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,5,base_model.model.model.layers.1.self_attn.o_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.3450577836483717,0.4667033776640892,0.049834080040454865,0.07264704629778862,2.891685850918293
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,86,base_model.model.model.layers.5.self_attn.q_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.3443923434242606,0.44586196914315224,0.043439291417598724,0.059142470359802246,2.89090658351779
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,42,base_model.model.model.layers.18.self_attn.q_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.330074530094862,0.4331746809184551,0.04356096312403679,0.06525969877839088,2.87905066087842
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,4,base_model.model.model.layers.1.self_attn.k_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.3330279625952244,0.44719308614730835,0.0420210026204586,0.06410447135567665,2.869960695505142
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,77,base_model.model.model.layers.3.self_attn.o_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.33270948752760887,0.4470576345920563,0.045298609882593155,0.0629638060927391,2.8686370253562927
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,53,base_model.model.model.layers.20.self_attn.o_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.3395946277305484,0.4486800767481327,0.0438590869307518,0.0648624375462532,2.8659518621861935
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,52,base_model.model.model.layers.20.self_attn.k_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.33383007161319256,0.45949554070830345,0.043672770261764526,0.06549279764294624,2.860571712255478
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,85,base_model.model.model.layers.5.self_attn.o_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.33692307583987713,0.447458952665329,0.04608086124062538,0.06259562820196152,2.860040981322527
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,58,base_model.model.model.layers.21.self_attn.q_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,warning,外积 CKKS skeleton,0.3266525315120816,0.4365360140800476,0.04374438524246216,0.06510358676314354,2.857348535209894
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,71,base_model.model.model.layers.24.self_attn.v_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.3324713930487633,0.4536997638642788,0.04466044902801514,0.07661451026797295,2.850302468985319
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,9,base_model.model.model.layers.10.self_attn.o_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.3349866047501564,0.4393204413354397,0.0434696264564991,0.06545444950461388,2.8491324186325073
20260722-105722-real-d3200-outer-partial_AB-ratio5-skeleton,3,base_model.model.model.layers.0.self_attn.v_proj.lora.default,外积,partial_AB,5,开,3200,3200,可行,正常,外积 CKKS skeleton,0.3352803448215127,0.4485790804028511,0.041602667421102524,0.06267507374286652,2.8479057885706425
