运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,相对 Frobenius 误差,最大绝对误差,平均绝对误差,CKKS 直接结果误差,骨架行列误差,CUR 重建误差,密文区域误差,明文区域误差
20260721-191247-real-d3200-plain-plain_baseline-none-full,37,base_model.model.model.layers.17.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,38,base_model.model.model.layers.17.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,39,base_model.model.model.layers.17.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,40,base_model.model.model.layers.18.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,41,base_model.model.model.layers.18.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,42,base_model.model.model.layers.18.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,43,base_model.model.model.layers.18.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,44,base_model.model.model.layers.19.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,45,base_model.model.model.layers.19.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,46,base_model.model.model.layers.19.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,47,base_model.model.model.layers.19.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,48,base_model.model.model.layers.2.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,49,base_model.model.model.layers.2.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,50,base_model.model.model.layers.2.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,51,base_model.model.model.layers.2.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,52,base_model.model.model.layers.20.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,53,base_model.model.model.layers.20.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,54,base_model.model.model.layers.20.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,55,base_model.model.model.layers.20.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,56,base_model.model.model.layers.21.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,57,base_model.model.model.layers.21.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,58,base_model.model.model.layers.21.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,59,base_model.model.model.layers.21.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,60,base_model.model.model.layers.22.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,61,base_model.model.model.layers.22.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,62,base_model.model.model.layers.22.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,63,base_model.model.model.layers.22.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,64,base_model.model.model.layers.23.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,65,base_model.model.model.layers.23.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,66,base_model.model.model.layers.23.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,67,base_model.model.model.layers.23.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,68,base_model.model.model.layers.24.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,69,base_model.model.model.layers.24.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,70,base_model.model.model.layers.24.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,71,base_model.model.model.layers.24.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,72,base_model.model.model.layers.25.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,73,base_model.model.model.layers.25.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,74,base_model.model.model.layers.25.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,75,base_model.model.model.layers.25.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,76,base_model.model.model.layers.3.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,77,base_model.model.model.layers.3.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,78,base_model.model.model.layers.3.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,79,base_model.model.model.layers.3.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,80,base_model.model.model.layers.4.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,81,base_model.model.model.layers.4.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,82,base_model.model.model.layers.4.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,83,base_model.model.model.layers.4.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,84,base_model.model.model.layers.5.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,85,base_model.model.model.layers.5.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,86,base_model.model.model.layers.5.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,87,base_model.model.model.layers.5.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,88,base_model.model.model.layers.6.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,89,base_model.model.model.layers.6.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,90,base_model.model.model.layers.6.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,91,base_model.model.model.layers.6.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,92,base_model.model.model.layers.7.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,93,base_model.model.model.layers.7.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,94,base_model.model.model.layers.7.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,95,base_model.model.model.layers.7.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,96,base_model.model.model.layers.8.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,97,base_model.model.model.layers.8.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,98,base_model.model.model.layers.8.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,99,base_model.model.model.layers.8.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,100,base_model.model.model.layers.9.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,101,base_model.model.model.layers.9.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,102,base_model.model.model.layers.9.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
20260721-191247-real-d3200-plain-plain_baseline-none-full,103,base_model.model.model.layers.9.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,关,3200,3200,可行,正常,纯明文参考,0.0,0.0,0.0,N/A,N/A,N/A,N/A,0.0
