运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,相对 Frobenius 误差,客户端加密秒,服务端聚合秒,客户端解密秒,CUR 秒,任务总耗时秒,上传合计字节,下发合计字节,聚合阶段总网络字节
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,36,base_model.model.model.layers.17.self_attn.k_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0011016961484173826,0.3254362065345049,0.44162246584892273,0.04175517335534096,0.05717185512185097,2.661115810275078,91218760,2396836,93615596.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,37,base_model.model.model.layers.17.self_attn.o_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,正常,外积 CKKS skeleton,7.080663009516319e-05,0.3246970623731613,0.43003227934241295,0.04024731367826462,0.05687456205487251,2.645855490118265,91218185,2396836,93615021.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,38,base_model.model.model.layers.17.self_attn.q_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.000877298940686766,0.3210584484040737,0.42991334199905396,0.04031965136528015,0.057250652462244034,2.628375131636858,91212315,2396836,93609151.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,39,base_model.model.model.layers.17.self_attn.v_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0005339164708866948,0.323180983774364,0.43107423558831215,0.04013654589653015,0.059512000530958176,2.6537194661796093,91214041,2396836,93610877.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,40,base_model.model.model.layers.18.self_attn.k_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0003629371709645424,0.3232887350022793,0.42855872213840485,0.039846960455179214,0.06006190553307533,2.6652160100638866,91216847,2396836,93613683.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,41,base_model.model.model.layers.18.self_attn.o_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0010745455960612517,0.3236896554008126,0.4494927003979683,0.04025460034608841,0.059446245431900024,2.687710464000702,91215835,2396836,93612671.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,42,base_model.model.model.layers.18.self_attn.q_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0005318601652523787,0.33275335375219584,0.4306143671274185,0.040105145424604416,0.059942327439785004,2.685694009065628,91217615,2396836,93614451.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,43,base_model.model.model.layers.18.self_attn.v_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.002093006863767713,0.3212976660579443,0.4298866577446461,0.03951708972454071,0.06046503409743309,2.6526242457330227,91211887,2396836,93608723.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,44,base_model.model.model.layers.19.self_attn.k_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00016020628893369344,0.3253827318549156,0.45206262916326523,0.0403296984732151,0.06013202294707298,2.689676720649004,91219473,2396836,93616309.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,45,base_model.model.model.layers.19.self_attn.o_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0004735593386138137,0.3246859032660723,0.4298485405743122,0.040104158222675323,0.05958980321884155,2.68824365735054,91217648,2396836,93614484.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,46,base_model.model.model.layers.19.self_attn.q_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00023728614995713334,0.3242044048383832,0.42971230670809746,0.039197176694869995,0.0643029622733593,2.667936272919178,91216294,2396836,93613130.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,47,base_model.model.model.layers.19.self_attn.v_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00023774442176231346,0.32419353537261486,0.4318523369729519,0.0405353419482708,0.0598878413438797,2.672388579696417,91214058,2396836,93610894.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,48,base_model.model.model.layers.2.self_attn.k_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0003130289087209512,0.3229390997439623,0.4294862411916256,0.038793954998254776,0.06008616089820862,2.654927756637335,91216344,2396836,93613180.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,49,base_model.model.model.layers.2.self_attn.o_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.004913540594444952,0.32423735316842794,0.4284903556108475,0.04022081568837166,0.06087949872016907,2.6768305897712708,91213169,2396836,93610005.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,50,base_model.model.model.layers.2.self_attn.q_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0009216564765517177,0.33134569600224495,0.4316449947655201,0.03955889865756035,0.06049470230937004,2.6962922923266888,91217028,2396836,93613864.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,51,base_model.model.model.layers.2.self_attn.v_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0014888276923556445,0.3241310575976968,0.43022188916802406,0.04053213819861412,0.06738808006048203,2.6785950772464275,91214671,2396836,93611507.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,52,base_model.model.model.layers.20.self_attn.k_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0008200183546831286,0.3224416160956025,0.42926475405693054,0.03975826874375343,0.05996638163924217,2.6573590002954006,91216306,2396836,93613142.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,53,base_model.model.model.layers.20.self_attn.o_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.002911877408394404,0.3219141308218241,0.4299783371388912,0.04005371034145355,0.06011797487735748,2.6563023515045643,91211858,2396836,93608694.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,54,base_model.model.model.layers.20.self_attn.q_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0001466472110893348,0.3244888689368963,0.4295688644051552,0.03991195186972618,0.06034819781780243,2.6639267280697823,91218101,2396836,93614937.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,55,base_model.model.model.layers.20.self_attn.v_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0010191152269994285,0.3259169366210699,0.4326259233057499,0.04035482928156853,0.06214061751961708,2.690954901278019,91217605,2396836,93614441.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,56,base_model.model.model.layers.21.self_attn.k_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0001358154609114542,0.3239766387268901,0.4310397729277611,0.04024386405944824,0.06302544474601746,2.6958048827946186,91215040,2396836,93611876.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,57,base_model.model.model.layers.21.self_attn.o_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.001120431225853667,0.3289292436093092,0.43532269820570946,0.040199145674705505,0.06311874464154243,2.7196410223841667,91215333,2396836,93612169.0
20260721-201248-real-d3200-outer-partial_AB-ratio1-skeleton,58,base_model.model.model.layers.21.self_attn.q_proj.lora.default,外积,partial_AB,1,开,3200,3200,可行,warning,外积 CKKS skeleton,0.004660131240848913,0.3261615177616477,0.4313122034072876,0.040504757314920425,0.0611199289560318,2.69111530482769,91219683,2396836,93616519.0
