运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,密文元素数,明文元素数,交叉块数值秩,交叉块条件数,逆方法
20260721-181805-real-d3200,64,base_model.model.model.layers.23.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,9253.274999192157,inv
20260721-181805-real-d3200,65,base_model.model.model.layers.23.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,16412.180361664115,inv
20260721-181805-real-d3200,66,base_model.model.model.layers.23.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,38504.69070548284,inv
20260721-181805-real-d3200,67,base_model.model.model.layers.23.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,11466.333186138474,inv
20260721-181805-real-d3200,68,base_model.model.model.layers.24.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,7893.846449501947,inv
20260721-181805-real-d3200,69,base_model.model.model.layers.24.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,79364.21748499862,inv
20260721-181805-real-d3200,70,base_model.model.model.layers.24.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,15166.70941849638,inv
20260721-181805-real-d3200,71,base_model.model.model.layers.24.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,13334.777401772968,inv
20260721-181805-real-d3200,72,base_model.model.model.layers.25.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,4926.348577507423,inv
20260721-181805-real-d3200,73,base_model.model.model.layers.25.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,33890.5503867643,inv
20260721-181805-real-d3200,74,base_model.model.model.layers.25.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,82725.57746339218,inv
20260721-181805-real-d3200,75,base_model.model.model.layers.25.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,111670.0850690835,inv
20260721-181805-real-d3200,76,base_model.model.model.layers.3.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,10096.83666040324,inv
20260721-181805-real-d3200,77,base_model.model.model.layers.3.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,5277.911659031428,inv
20260721-181805-real-d3200,78,base_model.model.model.layers.3.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,5857.132419148747,inv
20260721-181805-real-d3200,79,base_model.model.model.layers.3.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,88390.23428402333,inv
20260721-181805-real-d3200,80,base_model.model.model.layers.4.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,4845.584373566,inv
20260721-181805-real-d3200,81,base_model.model.model.layers.4.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,4023033.1711264187,inv
20260721-181805-real-d3200,82,base_model.model.model.layers.4.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,8938.85818604447,inv
20260721-181805-real-d3200,83,base_model.model.model.layers.4.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,2236134.5985537237,inv
20260721-181805-real-d3200,84,base_model.model.model.layers.5.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,853.8382098346882,inv
20260721-181805-real-d3200,85,base_model.model.model.layers.5.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,17777.695619285827,inv
20260721-181805-real-d3200,86,base_model.model.model.layers.5.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,811.4280695826686,inv
20260721-181805-real-d3200,87,base_model.model.model.layers.5.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,10781541.347582744,inv
20260721-181805-real-d3200,88,base_model.model.model.layers.6.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,540.5629777422538,inv
20260721-181805-real-d3200,89,base_model.model.model.layers.6.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,120620.6099481002,inv
20260721-181805-real-d3200,90,base_model.model.model.layers.6.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,1770.7940865261735,inv
20260721-181805-real-d3200,91,base_model.model.model.layers.6.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,99116.1690902464,inv
20260721-181805-real-d3200,92,base_model.model.model.layers.7.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,26019.086255171587,inv
20260721-181805-real-d3200,93,base_model.model.model.layers.7.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,33661.47405989136,inv
20260721-181805-real-d3200,94,base_model.model.model.layers.7.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,failure,外积 CKKS skeleton,102144,0,16,1058950.535900175,inv
20260721-181805-real-d3200,95,base_model.model.model.layers.7.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,16612.62112754488,inv
20260721-181805-real-d3200,96,base_model.model.model.layers.8.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,10917.631443108425,inv
20260721-181805-real-d3200,97,base_model.model.model.layers.8.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,9844.392293637262,inv
20260721-181805-real-d3200,98,base_model.model.model.layers.8.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,10200.292709583162,inv
20260721-181805-real-d3200,99,base_model.model.model.layers.8.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,10451.595143320326,inv
20260721-181805-real-d3200,100,base_model.model.model.layers.9.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,2476.4668807358703,inv
20260721-181805-real-d3200,101,base_model.model.model.layers.9.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,102144,0,16,77809.23967855806,inv
20260721-181805-real-d3200,102,base_model.model.model.layers.9.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,7162.11665781427,inv
20260721-181805-real-d3200,103,base_model.model.model.layers.9.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,102144,0,16,18438.2958773181,inv
