运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,相对 Frobenius 误差,客户端加密秒,服务端聚合秒,客户端解密秒,CUR 秒,任务总耗时秒,上传合计字节,下发合计字节,聚合阶段总网络字节
20260721-181805-real-d3200,0,base_model.model.model.layers.0.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0008222937370480798,1.5953373303636909,2.307715855538845,0.054238107055425644,0.06262368336319923,9.697184011340141,322661794,4371582,327033376.0
20260721-181805-real-d3200,1,base_model.model.model.layers.0.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,0.019670365813349713,1.6045061955228448,2.3626317344605923,0.06995631381869316,0.058086831122636795,9.858624771237373,322662833,4371582,327034415.0
20260721-181805-real-d3200,2,base_model.model.model.layers.0.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,0.001425249111737382,1.584698031656444,2.319964125752449,0.059670038521289825,0.05701705440878868,9.677588768303394,322655242,4371582,327026824.0
20260721-181805-real-d3200,3,base_model.model.model.layers.0.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,0.000715870947135566,1.5541067272424698,2.2316458225250244,0.053327348083257675,0.057298749685287476,9.426169354468584,322644995,4371582,327016577.0
20260721-181805-real-d3200,4,base_model.model.model.layers.1.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0004675558358404793,1.5669109420850873,2.225509401410818,0.053808607161045074,0.05799855664372444,9.478837415575981,322654822,4371582,327026404.0
20260721-181805-real-d3200,5,base_model.model.model.layers.1.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,0.000741016432473545,1.5525705004110932,2.2702016346156597,0.05495671182870865,0.06294677779078484,9.496348176151514,322663781,4371582,327035363.0
20260721-181805-real-d3200,6,base_model.model.model.layers.1.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0009727616296641643,1.5453811520710588,2.252833981066942,0.0532495453953743,0.06050177291035652,9.422063834965229,322655077,4371582,327026659.0
20260721-181805-real-d3200,7,base_model.model.model.layers.1.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0006357812206209469,1.5627834321931005,2.227884963154793,0.0527428574860096,0.06016628071665764,9.478747129440308,322662560,4371582,327034142.0
20260721-181805-real-d3200,8,base_model.model.model.layers.10.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0019187742621863315,1.5389597322791815,2.2779068760573864,0.0520474947988987,0.05987285077571869,9.441804617643356,322660639,4371582,327032221.0
20260721-181805-real-d3200,9,base_model.model.model.layers.10.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0003097394008131088,1.5559707432985306,2.246486447751522,0.05362686142325401,0.060561057180166245,9.473221983760595,322667027,4371582,327038609.0
20260721-181805-real-d3200,10,base_model.model.model.layers.10.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,0.021118310031325953,1.5330868270248175,2.3005382865667343,0.05418853089213371,0.06100616604089737,9.459389965981245,322662965,4371582,327034547.0
20260721-181805-real-d3200,11,base_model.model.model.layers.10.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0017841614103172054,1.608095832169056,2.2851191386580467,0.05220821499824524,0.06654490903019905,9.77287483587861,322661697,4371582,327033279.0
20260721-181805-real-d3200,12,base_model.model.model.layers.11.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0013306902650279165,1.586420550942421,2.2864591665565968,0.05846879631280899,0.06704272702336311,9.89198688045144,322661102,4371582,327032684.0
20260721-181805-real-d3200,13,base_model.model.model.layers.11.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0011007861851157696,1.577242024242878,2.32460929825902,0.05536206066608429,0.05973665788769722,9.68375088647008,322658037,4371582,327029619.0
20260721-181805-real-d3200,14,base_model.model.model.layers.11.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0007303731913802952,1.568337599746883,2.2589899711310863,0.0518755242228508,0.06447850912809372,9.534169420599937,322656598,4371582,327028180.0
20260721-181805-real-d3200,15,base_model.model.model.layers.11.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,0.002925072966682895,1.5308202197775245,2.2147311232984066,0.05177237093448639,0.059774260967969894,9.323386427015066,322668856,4371582,327040438.0
20260721-181805-real-d3200,16,base_model.model.model.layers.12.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0027844373924844675,1.5551561694592237,2.2540016546845436,0.05189111456274986,0.05989890545606613,9.45705607905984,322650011,4371582,327021593.0
20260721-181805-real-d3200,17,base_model.model.model.layers.12.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,0.00247658066935214,1.5459036007523537,2.2719276025891304,0.05219082161784172,0.060455113649368286,9.452565733343363,322669139,4371582,327040721.0
20260721-181805-real-d3200,18,base_model.model.model.layers.12.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0007118180591338744,1.5307023348286748,2.2466990128159523,0.05175086855888367,0.06460179761052132,9.35270894318819,322649594,4371582,327021176.0
20260721-181805-real-d3200,19,base_model.model.model.layers.12.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,0.008400807347870284,1.5526480311527848,2.231970861554146,0.05103005841374397,0.05875379219651222,9.41639794781804,322665691,4371582,327037273.0
20260721-181805-real-d3200,20,base_model.model.model.layers.13.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0024183006181684465,1.5349994720891118,2.2615809328854084,0.049757879227399826,0.06335090845823288,9.403986673802137,322653430,4371582,327025012.0
20260721-181805-real-d3200,21,base_model.model.model.layers.13.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,0.004123493964477768,1.5409578029066324,2.2203477285802364,0.04684282839298248,0.060687460005283356,9.333615627139807,322662218,4371582,327033800.0
20260721-181805-real-d3200,22,base_model.model.model.layers.13.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,0.000734346061466129,1.5692315651103854,2.25308471173048,0.04693593457341194,0.06014270707964897,9.498101565986872,322666636,4371582,327038218.0
20260721-181805-real-d3200,23,base_model.model.model.layers.13.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,0.002700753661162531,1.5644144639372826,2.265751037746668,0.04809445142745972,0.06507047638297081,9.507408067584038,322663704,4371582,327035286.0
20260721-181805-real-d3200,24,base_model.model.model.layers.14.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0007686662964542553,1.571957003325224,2.307471290230751,0.04985985532402992,0.060844242572784424,9.574473656713963,322647888,4371582,327019470.0
20260721-181805-real-d3200,25,base_model.model.model.layers.14.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,0.00024931309799352435,1.5714542595669627,2.296833638101816,0.04920533671975136,0.06259345263242722,9.571998119354248,322651803,4371582,327023385.0
20260721-181805-real-d3200,26,base_model.model.model.layers.14.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,0.004481697925615031,1.5625995732843876,2.210727259516716,0.05257728695869446,0.06665584072470665,9.433481756597757,322646035,4371582,327017617.0
20260721-181805-real-d3200,27,base_model.model.model.layers.14.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,0.00122224091247003,1.5375294033437967,2.214628428220749,0.04800110310316086,0.06255520135164261,9.350268814712763,322670954,4371582,327042536.0
20260721-181805-real-d3200,28,base_model.model.model.layers.15.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0008093803948833556,1.54897843580693,2.2426004111766815,0.047938764095306396,0.06055983155965805,9.393763553351164,322666100,4371582,327037682.0
20260721-181805-real-d3200,29,base_model.model.model.layers.15.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,0.0009884531942410428,1.540659130550921,2.240280855447054,0.05003155395388603,0.060313064604997635,9.380089286714792,322649063,4371582,327020645.0
20260721-181805-real-d3200,30,base_model.model.model.layers.15.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,0.0024625729802055904,1.5629483759403229,2.245721213519573,0.05438094213604927,0.061340346932411194,9.489798154681921,322647919,4371582,327019501.0
20260721-181805-real-d3200,31,base_model.model.model.layers.15.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,0.01678345768784221,1.5468204375356436,2.2473634220659733,0.050217486917972565,0.06060882285237312,9.41744551435113,322658687,4371582,327030269.0
